"","TICKER_LIST","last_trade_price"
"5704","GRNQ","1.06"
"5705","GROM","3.67"
"5706","GROW","6.455"
"5707","GROY","4.85"
"5708","GRPH","12.03"
"5709","GRPN","25.55"
"5710","GRTS","10.58"
"5711","GRTX","1.9"
"5712","GRUB","14.06"
"5713","GRVI","5.05"
"5714","GRVY","101.97"
"5715","GRWG","22.22"
"5716","GSAQ","9.82"
"5717","GSAT","1.67"
"5718","GSBC","58.39"
"5719","GSBD","18.8"
"5720","GSCE","28.46"
"5721","GSEE","52.7321"
"5722","GSEU","37.8393"
"5723","GSEV","9.8684"
"5724","GSEW","72.05"
"5725","GSFP","42.022"
"5726","GSHD","144.82"
"5727","GSID","57.8896"
"5728","GSIE","35.94"
"5729","GSIG","49.985"
"5730","GSIH","0"
"5731","GSIT","5.73"
"5732","GSJY","38.5208"
"5733","GSKY","12.06"
"5734","GSLC","93.58"
"5735","GSMG","1.7"
"5736","GSPY","25.0526"
"5737","GSQB","9.8"
"5738","GSQD","9.91"
"5739","GSSC","70.22"
"5740","GSST","50.62"
"5741","GSUS","65.3245"
"5742","GTBP","6.9"
"5743","GTEC","5.54"
"5744","GTEK","41.51"
"5745","GTES","18.17"
"5746","GTHX","15.61"
"5747","GTIM","4.91"
"5748","GTIP","58.66"
"5749","GTLB","123.54"
"5750","GTLS","192.42"
"5751","GTPA","9.9"
"5752","GTPB","9.85"
"5753","GTYH","7.55"
"5754","GUNR","38.75"
"5755","GURE","5.36"
"5756","GURU","50.7446"
"5757","GUSH","117.3"
"5758","GVAL","24.3569"
"5759","GVIP","104.8642"
"5760","GWGH","9.31"
"5761","GWII","9.81"
"5762","GWRE","125.67"
"5763","GWRS","19"
"5764","GXII","9.73"
"5765","GXTG","51.805"
"5766","GYLD","14.7965"
"5767","GYRO","12.3"
"5768","HAAC","9.8"
"5769","HACK","66.61"
"5770","HAFC","23.98"
"5771","HAIL","62.4"
"5772","HAIN","45.86"
"5773","HALL","3.73"
"5774","HALO","40.71"
"5775","HAPP","0.9259"
"5776","HARP","7"
"5777","HART","29.2275"
"5778","HASI","63.25"
"5779","HAUZ","28.9621"
"5780","HAWX","33.2692"
"5781","HAYN","43.61"
"5782","HAYW","24.4"
"5783","HBAN","15.85"
"5784","HBCP","43.4"
"5785","HBIO","8.18"
"5786","HBMD","22.02"
"5787","HBNC","20.1"
"5788","HCAQ","9.9697"
"5789","HCAR","9.77"
"5790","HCAT","51.74"
"5791","HCCC","9.93"
"5792","HCCI","35.3"
"5793","HCDI","2.12"
"5794","HCIC","10.02"
"5795","HCII","9.76"
"5796","HCKT","21.67"
"5797","HCMC","5e-04"
"5798","HCNE","9.84"
"5799","HCOM","20.83"
"5800","HCRB","41.2484"
"5801","HCSG","19.68"
"5802","HCTI","2.91"
"5803","HCWB","3.25"
"5804","HCXY","26.75"
"5805","HCYT","0.0388"
"5806","HDAW","24.841"
"5807","HDEF","23.49"
"5808","HDGE","24.03"
"5809","HDIV","31.68"
"5810","HDLB","15.28"
"5811","HDMV","32.1645"
"5812","HDRO","24.58"
"5813","HDSN","3.79"
"5814","HEAR","28.75"
"5815","HEDJ","81"
"5816","HEEM","30.76"
"5817","HEES","48.42"
"5818","HEET","25.836"
"5819","HEFA","36.05"
"5820","HEGD","19.44"
"5821","HELE","235.61"
"5822","HELX","50.36"
"5823","HEMP","0.0029"
"5824","HEPA","1.5"
"5825","HEPS","5.29"
"5826","HEQT","25.3172"
"5827","HERA","9.81"
"5828","HERD","35.61"
"5829","HERO","30.3"
"5830","HESG","1e-04"
"5831","HESM","24.94"
"5832","HEWC","34.1534"
"5833","HEWG","33.685"
"5834","HEWJ","40.98"
"5835","HEWU","23.7654"
"5836","HEXO","1.39"
"5837","HEZU","38.64"
"5838","HFBL","19.5"
"5839","HFFG","7.94"
"5840","HFRO","11.31"
"5841","HFWA","25.74"
"5842","HFXI","25.4458"
"5843","HGBL","1.9"
"5844","HGEN","7.47"
"5845","HGLB","9.43"
"5846","HGSH","2.2"
"5847","HHLA","9.74"
"5848","HIBB","89.54"
"5849","HIBL","86.88"
"5850","HIBS","7.82"
"5851","HIFS","378.5"
"5852","HIGA","9.85"
"5853","HIHO","4.1"
"5854","HIII","9.74"
"5855","HIMS","8.33"
"5856","HIMX","11.45"
"5857","HIPO","4.18"
"5858","HIPS","15.87"
"5859","HITI","6.42"
"5860","HIVE","4.42"
"5861","HJEN","24.32"
"5862","HJPX","36.8863"
"5863","HKIB","3.74"
"5864","HKND","29.2083"
"5865","HLAH","9.77"
"5866","HLAL","41.58"
"5867","HLBZ","10.2"
"5868","HLGE","27.9227"
"5869","HLIO","93.3"
"5870","HLIT","10.74"
"5871","HLLY","11.95"
"5872","HLMN","10.81"
"5873","HLNE","112.81"
"5874","HLOC","0.7315"
"5875","HLTH","8.98"
"5876","HLXA","9.9"
"5877","HMCO","9.9"
"5878","HMHC","17.32"
"5879","HMLP","4.59"
"5880","HMNF","24"
"5881","HMNY","1e-04"
"5882","HMOP","41.76"
"5883","HMPQ","0.0023"
"5884","HMPT","4.8"
"5885","HMST","49.03"
"5886","HMTV","11.25"
"5887","HNDL","26.21"
"5888","HNGR","19.99"
"5889","HNNA","11.44"
"5890","HNRG","3.13"
"5891","HNST","9.04"
"5892","HOFT","26.69"
"5893","HOFV","2.43"
"5894","HOLD","98.505"
"5895","HOLI","14.55"
"5896","HOLX","68.97"
"5897","HOMB","26.32"
"5898","HOMZ","43.1112"
"5899","HONE","15.15"
"5900","HOOD","37.01"
"5901","HOOK","4.96"
"5902","HOPE","15.16"
"5903","HOTH","1.1"
"5904","HOWL","16.09"
"5905","HRMY","41.96"
"5906","HROW","11.87"
"5907","HRST","21"
"5908","HRTG","6.85"
"5909","HRTH","7.2"
"5910","HRTX","12.6"
"5911","HRZN","17.6"
"5912","HSAQ","9.86"
"5913","HSBC","29.32"
"5914","HSCZ","38.2735"
"5915","HSDT","12.37"
"5916","HSIC","80.1"
"5917","HSII","48.39"
"5918","HSKA","192.15"
"5919","HSMV","34.4713"
"5920","HSON","21.88"
"5921","HSRT","40.845"
"5922","HSTM","27.38"
"5923","HSTO","0.7214"
"5924","HSUN","39.685"
"5925","HTAB","21.605"
"5926","HTBI","31.17"
"5927","HTBK","12.3"
"5928","HTBX","5.35"
"5929","HTEC","47.115"
"5930","HTFB","26.09"
"5931","HTGC","17.89"
"5932","HTGM","5.33"
"5933","HTHT","46.57"
"5934","HTIA","25.35"
"5935","HTLD","16.74"
"5936","HTLF","52.44"
"5937","HTOO","12.88"
"5938","HTPA","9.94"
"5939","HTRB","40.91"
"5940","HTUS","35.3547"
"5941","HTZZ","34.39"
"5942","HUBB","205.67"
"5943","HUBG","82.85"
"5944","HUBS","802.46"
"5945","HUDI","23.9"
"5946","HUGE","1.53"
"5947","HUGS","9.85"
"5948","HUIZ","1.91"
"5949","HUMA","10.76"
"5950","HURC","33.47"
"5951","HURN","53.75"
"5952","HUSA","1.86"
"5953","HUSN","2.28"
"5954","HUSV","33.8246"
"5955","HUYA","8.38"
"5956","HVAL","25.9715"
"5957","HVBC","21.8"
"5958","HWBK","24.4"
"5959","HWEL","9.71"
"5960","HWKN","37.89"
"5961","HYAC","9.805"
"5962","HYBB","52.37"
"5963","HYDB","51.775"
"5964","HYDR","27.45"
"5965","HYDW","50.76"
"5966","HYEM","22.66"
"5967","HYFM","37.52"
"5968","HYGH","88.036"
"5969","HYGV","49.82"
"5970","HYHG","62.878"
"5971","HYIN","26.0288"
"5972","HYLB","40.06"
"5973","HYLD","32.03"
"5974","HYLN","8.58"
"5975","HYLS","48.06"
"5976","HYLV","25.09"
"5977","HYMB","59.73"
"5978","HYMC","1.63"
"5979","HYMU","26.2549"
"5980","HYRE","7.21"
"5981","HYSR","0.0665"
"5982","HYTR","24.125"
"5983","HYUP","48.015"
"5984","HYXF","52.2104"
"5985","HYXU","55.0725"
"5986","HYZD","22.24"
"5987","HYZN","5.69"
"5988","HZNP","110.67"
"5989","HZON","9.86"
"5990","IACB","9.94"
"5991","IACC","9.8"
"5992","IAGG","55.45"
"5993","IAPR","26.1752"
"5994","IART","72.23"
"5995","IAUF","55.5582"
"5996","IAUM","18.17"
"5997","IBBJ","29.9701"
"5998","IBBQ","25.02"
"5999","IBCE","24.615"
"6000","IBCP","23.96"
"6001","IBDD","26.875"
"6002","IBDM","24.73"
"6003","IBDN","25.23"
"6004","IBDO","25.89"
"6005","IBDP","26.16"
"6006","IBDQ","26.76"
"6007","IBDR","26.38"
"6008","IBDS","26.85"
"6009","IBDT","28.68"
"6010","IBDU","26.68"
"6011","IBDV","25.39"
"6012","IBDW","25.13"
"6013","IBER","9.73"
"6014","IBEX","19.29"
"6015","IBHA","24.14"
"6016","IBHB","24.17"
"6017","IBHC","24.635"
"6018","IBHD","24.69"
"6019","IBHE","24.975"
"6020","IBHF","25.5062"
"6021","IBHG","24.91"
"6022","IBIO","0.843"
"6023","IBKR","73.82"
"6024","IBMJ","25.57"
"6025","IBMK","26.125"
"6026","IBML","25.9791"
"6027","IBMM","26.89"
"6028","IBMN","27.895"
"6029","IBMO","26.855"
"6030","IBMP","26.98"
"6031","IBMQ","27.19"
"6032","IBND","35.41"
"6033","IBOC","45.51"
"6034","IBRX","8.4"
"6035","IBTA","25.35"
"6036","IBTB","25.42"
"6037","IBTD","25.6"
"6038","IBTE","25.61"
"6039","IBTF","25.545"
"6040","IBTG","25.4824"
"6041","IBTH","25.3554"
"6042","IBTI","25.295"
"6043","IBTJ","25.2"
"6044","IBTK","23.375"
"6045","IBTL","24.8"
"6046","IBTX","73.64"
"6047","IBUY","112.27"
"6048","ICAD","11.18"
"6049","ICBK","36.76"
"6050","ICCC","8.99"
"6051","ICCH","16.99"
"6052","ICCM","7.54"
"6053","ICFI","105.45"
"6054","ICHR","47.04"
"6055","ICLD","1e-04"
"6056","ICLK","6.88"
"6057","ICLN","24.28"
"6058","ICLR","265.96"
"6059","ICMB","5.4248"
"6060","ICOL","10.565"
"6061","ICOW","31.51"
"6062","ICPT","19.41"
"6063","ICSH","50.45"
"6064","ICUI","241.15"
"6065","ICVT","103.74"
"6066","ICVX","26.67"
"6067","IDAT","28.73"
"6068","IDBA","28"
"6069","IDCC","72.13"
"6070","IDEV","70.29"
"6071","IDEX","1.96"
"6072","IDHD","27.25"
"6073","IDHQ","32.2092"
"6074","IDIV","9.95"
"6075","IDLB","30.72"
"6076","IDLV","32.11"
"6077","IDME","25.1924"
"6078","IDMO","37.9191"
"6079","IDNA","49.08"
"6080","IDOG","27.89"
"6081","IDRA","0.849"
"6082","IDRV","55.63"
"6083","IDXG","8.29"
"6084","IDXX","637.4"
"6085","IDYA","23.58"
"6086","IECS","33.3779"
"6087","IEDI","48.2848"
"6088","IEFA","77.71"
"6089","IEFN","34.0851"
"6090","IEHS","44.1208"
"6091","IEIH","35.28"
"6092","IEME","36.7524"
"6093","IEMG","62.54"
"6094","IESC","53.21"
"6095","IETC","61.46"
"6096","IEUR","59.77"
"6097","IEUS","72.6"
"6098","IFBD","2.27"
"6099","IFED","27.12"
"6100","IFGL","29.52"
"6101","IFMK","0.895"
"6102","IFRA","37.5"
"6103","IFRX","4.65"
"6104","IGAC","9.841"
"6105","IGBH","25.47"
"6106","IGEB","54.23"
"6107","IGHG","75.54"
"6108","IGIB","60.12"
"6109","IGIC","8.36"
"6110","IGLB","71.34"
"6111","IGLD","20.265"
"6112","IGMS","62.72"
"6113","IGNY","9.77"
"6114","IGOV","51.65"
"6115","IGRO","68.158"
"6116","IGSB","54.44"
"6117","IHAK","47.95"
"6118","IHDG","45.19"
"6119","IHIT","9.99"
"6120","IHRT","20.12"
"6121","IHTA","10.04"
"6122","IHYF","25.635"
"6123","IIAC","10.01"
"6124","IIGD","26.579"
"6125","IIGV","27.5008"
"6126","IIII","9.8"
"6127","IIIN","42.87"
"6128","IIIV","22.48"
"6129","IINN","3.7"
"6130","IIPR","274.42"
"6131","IIVI","64.25"
"6132","IJAN","27.2752"
"6133","IJUL","24.7851"
"6134","IKNA","13.63"
"6135","IKNX","29.285"
"6136","ILCB","66.14"
"6137","ILCG","72.65"
"6138","ILCV","68.1448"
"6139","ILDR","23.47"
"6140","ILMN","408.14"
"6141","ILPT","26.71"
"6142","ILTB","73.42"
"6143","IMAB","61"
"6144","IMAC","1.42"
"6145","IMAQ","9.83"
"6146","IMAX","20.75"
"6147","IMBI","6.29"
"6148","IMCB","72.07"
"6149","IMCC","2.68"
"6150","IMCG","75.12"
"6151","IMCR","38.11"
"6152","IMCV","68.02"
"6153","IMFL","26.7914"
"6154","IMGN","6.58"
"6155","IMGO","26.22"
"6156","IMLP","13.2702"
"6157","IMMP","4.81"
"6158","IMMR","7.14"
"6159","IMNM","20.63"
"6160","IMOM","35.3079"
"6161","IMOS","33.85"
"6162","IMPL","11.57"
"6163","IMPX","9.8135"
"6164","IMRA","3.82"
"6165","IMRN","3.5801"
"6166","IMRX","29.86"
"6167","IMTB","51.17"
"6168","IMTE","5.1"
"6169","IMTM","40.53"
"6170","IMTX","12.5"
"6171","IMUC","0.56"
"6172","IMUX","10.2"
"6173","IMVT","8.58"
"6174","IMXI","17"
"6175","INAB","7.5"
"6176","INAQ","9.75"
"6177","INBK","43.68"
"6178","INBX","44.74"
"6179","INCO","59.54"
"6180","INCR","6.93"
"6181","INCY","67.86"
"6182","INDA","49.99"
"6183","INDB","90.57"
"6184","INDF","38.4057"
"6185","INDI","13.23"
"6186","INDL","64.71"
"6187","INDO","4.05"
"6188","INDP","7.53"
"6189","INDS","50.23"
"6190","INDT","72.19"
"6191","INDY","52.89"
"6192","INFA","31.27"
"6193","INFI","2.64"
"6194","INFL","31.59"
"6195","INFN","8.91"
"6196","INFO","126.66"
"6197","INFR","31.76"
"6198","INFU","16.58"
"6199","INFY","22.79"
"6200","INGN","36.92"
"6201","INGR","98.23"
"6202","INKA","9.83"
"6203","INKM","36.109"
"6204","INKT","17.38"
"6205","INMB","14.27"
"6206","INMD","93.32"
"6207","INMU","25.575"
"6208","INND","0.0216"
"6209","INNV","6.93"
"6210","INOD","9.12"
"6211","INOV","40.84"
"6212","INPX","0.8501"
"6213","INSE","14.39"
"6214","INSG","7.03"
"6215","INSI","22.12"
"6216","INSM","33.43"
"6217","INSP","276.39"
"6218","INST","26.38"
"6219","INSW","18.75"
"6220","INTA","29.99"
"6221","INTC","50.92"
"6222","INTF","30.11"
"6223","INTG","45.23"
"6224","INTT","13.12"
"6225","INTU","614.99"
"6226","INTZ","3.85"
"6227","INUV","0.711"
"6228","INVA","18.12"
"6229","INVE","24.63"
"6230","INVH","40.82"
"6231","INVO","3.32"
"6232","INVT","0.01"
"6233","INVZ","4.64"
"6234","INZY","9.97"
"6235","IOBT","15.65"
"6236","IOCT","25.6677"
"6237","IONM","5.28"
"6238","IONQ","19.27"
"6239","IONS","33.69"
"6240","IOSP","93.92"
"6241","IOVA","25"
"6242","IPAC","67.99"
"6243","IPAR","95.02"
"6244","IPAY","65.18"
"6245","IPDN","1.36"
"6246","IPGP","171.36"
"6247","IPHA","5.55"
"6248","IPIC","0.0301"
"6249","IPIX","0.359"
"6250","IPKW","43.97"
"6251","IPOD","10.29"
"6252","IPOF","10.2"
"6253","IPOS","28.79"
"6254","IPSC","23.45"
"6255","IPVA","9.79"
"6256","IPVF","9.93"
"6257","IPVI","9.8"
"6258","IPWR","15.69"
"6259","IQDE","24.0426"
"6260","IQDF","26.0737"
"6261","IQDG","39.87"
"6262","IQDY","30.7904"
"6263","IQIN","33.5774"
"6264","IQLT","40.36"
"6265","IQSI","30.6877"
"6266","IQSU","40.8416"
"6267","IRBO","46.525"
"6268","IRBT","91.49"
"6269","IRCP","2.81"
"6270","IRDM","42.8"
"6271","IRIX","9.37"
"6272","IRMD","38.09"
"6273","IRNT","11.22"
"6274","IROQ","23"
"6275","IRTC","104.96"
"6276","IRWD","12.9"
"6277","ISAA","10.06"
"6278","ISBC","15.6"
"6279","ISCB","61.5335"
"6280","ISCF","37.8595"
"6281","ISCG","54.2534"
"6282","ISCO","0.525"
"6283","ISCV","62.2776"
"6284","ISDR","26.1"
"6285","ISDX","31.23"
"6286","ISEE","18.74"
"6287","ISEM","28.38"
"6288","ISHG","80.525"
"6289","ISIG","6.26"
"6290","ISLE","9.83"
"6291","ISMD","38.8933"
"6292","ISOS","10.04"
"6293","ISPC","5.95"
"6294","ISRA","51.0015"
"6295","ISRG","364.95"
"6296","ISSC","7.25"
"6297","ISTB","50.83"
"6298","ISTR","18.43"
"6299","ISUN","7.81"
"6300","ISVL","37.7"
"6301","ISWN","25.9007"
"6302","ISZE","32.3254"
"6303","ITAN","26.8693"
"6304","ITCB","3.63"
"6305","ITCI","44.67"
"6306","ITEQ","70.25"
"6307","ITGR","90.55"
"6308","ITHX","9.78"
"6309","ITIC","229"
"6310","ITMR","30.52"
"6311","ITOS","29.62"
"6312","ITOT","107.35"
"6313","ITRG","2.42"
"6314","ITRI","79.12"
"6315","ITRM","0.564"
"6316","ITRN","26.7"
"6317","ITUB","4.1"
"6318","IUSB","53.4"
"6319","IUSG","114.28"
"6320","IUSS","40.95"
"6321","IUSV","75.54"
"6322","IVAC","5.15"
"6323","IVAL","27.3297"
"6324","IVAN","10.47"
"6325","IVDG","14.2661"
"6326","IVES","54.1443"
"6327","IVLC","15.049"
"6328","IVLU","26.35"
"6329","IVOG","217.0726"
"6330","IVOL","27.53"
"6331","IVOO","196.16"
"6332","IVOV","174.8559"
"6333","IVRA","15.2064"
"6334","IVSG","14.7349"
"6335","IWDL","34.9757"
"6336","IWFH","26.4457"
"6337","IWFL","36.4185"
"6338","IWML","30.3654"
"6339","IXSE","36.9757"
"6340","IXUS","73.96"
"6341","IYLD","24.24"
"6342","IZEA","1.99"
"6343","IZRL","31.78"
"6344","JAAA","50.475"
"6345","JACK","102.84"
"6346","JAGG","54.49"
"6347","JAGX","2.03"
"6348","JAKK","12.14"
"6349","JAMF","47.97"
"6350","JANX","27.31"
"6351","JANZ","30.1085"
"6352","JAQC","9.67"
"6353","JATT","9.88"
"6354","JAVA","52.5542"
"6355","JAZZ","135.06"
"6356","JBGS","30.24"
"6357","JBHT","193.27"
"6358","JBLU","16.12"
"6359","JBSS","87.66"
"6360","JCIC","9.7776"
"6361","JCPB","54.715"
"6362","JCTR","63.6232"
"6363","JDIV","33.59"
"6364","JDST","10.25"
"6365","JELD","27.26"
"6366","JEMA","48.4022"
"6367","JEMD","7.88"
"6368","JEPI","61.54"
"6369","JETS","24.63"
"6370","JFIN","3.97"
"6371","JFWD","22.4936"
"6372","JGLD","24"
"6373","JHAA","10.0002"
"6374","JHCB","25.83"
"6375","JHCS","37.9725"
"6376","JHEM","29.7988"
"6377","JHMA","48.4364"
"6378","JHMB","24.815"
"6379","JHMC","58.5486"
"6380","JHMD","34.8"
"6381","JHME","23.6692"
"6382","JHMF","54.3564"
"6383","JHMH","49.9999"
"6384","JHMI","55.3927"
"6385","JHML","58.98"
"6386","JHMM","56.03"
"6387","JHMS","35.7413"
"6388","JHMT","102.0719"
"6389","JHMU","33.4898"
"6390","JHSC","37.83"
"6391","JIDA","49.9446"
"6392","JIGB","56.095"
"6393","JILL","19.57"
"6394","JJSF","156.78"
"6395","JKHY","158.35"
"6396","JMBS","53.01"
"6397","JMIA","18.4"
"6398","JMIN","37.07"
"6399","JMOM","48.75"
"6400","JMST","51.04"
"6401","JMUB","54.87"
"6402","JNCE","9.19"
"6403","JNPR","31.29"
"6404","JNUG","71.24"
"6405","JOAN","11.12"
"6406","JOBS","67.14"
"6407","JOBY","9.96"
"6408","JOET","32.71"
"6409","JOFF","9.75"
"6410","JOJO","20.455"
"6411","JOUT","115.87"
"6412","JOYY","33.6589"
"6413","JPEM","57.4979"
"6414","JPHY","52.07"
"6415","JPIB","50.868"
"6416","JPIE","50.515"
"6417","JPIN","61.57"
"6418","JPMB","49.3114"
"6419","JPME","94.2"
"6420","JPSE","47.8632"
"6421","JPST","50.61"
"6422","JPUS","103.53"
"6423","JPXN","74.8141"
"6424","JQUA","44.43"
"6425","JRJC","6.49"
"6426","JRNY","26.8915"
"6427","JRSH","7.33"
"6428","JRVR","31.03"
"6429","JSCP","50.02"
"6430","JSMD","69.8428"
"6431","JSML","69.498"
"6432","JSPR","9.27"
"6433","JSTC","18.41"
"6434","JUGG","9.85"
"6435","JULZ","34.7667"
"6436","JUNZ","27.177"
"6437","JUPW","1.88"
"6438","JUSA","53.307"
"6439","JUST","67.58"
"6440","JVAL","38.16"
"6441","JWEL","5.9"
"6442","JWSM","9.8"
"6443","JYAC","9.79"
"6444","JYNT","96.94"
"6445","JZRO","25.1162"
"6446","JZXN","2.26"
"6447","KAHC","9.7897"
"6448","KAII","9.73"
"6449","KAIR","9.75"
"6450","KALA","2.07"
"6451","KALL","30.8657"
"6452","KALU","107.34"
"6453","KALV","18.16"
"6454","KAMN","41.41"
"6455","KAPR","28.4347"
"6456","KARO","34.3"
"6457","KARS","54.09"
"6458","KAVL","1.69"
"6459","KBAL","10.99"
"6460","KBLB","0.0775"
"6461","KBND","35.625"
"6462","KBNT","3.08"
"6463","KBUY","24.21"
"6464","KBWB","71.71"
"6465","KBWD","21.498"
"6466","KBWP","80"
"6467","KBWR","66.2181"
"6468","KBWY","24.53"
"6469","KCCA","27.91"
"6470","KCGI","9.84"
"6471","KCLI","43"
"6472","KDFI","21.4"
"6473","KDMN","9.48"
"6474","KDNY","15.96"
"6475","KEGX","3"
"6476","KEJI","18.9841"
"6477","KEMQ","27.85"
"6478","KEMX","32.2704"
"6479","KEQU","12.71"
"6480","KERN","2.59"
"6481","KESG","29.3349"
"6482","KEUA","69.895"
"6483","KEYS","183.68"
"6484","KFFB","7.14"
"6485","KFRC","75.71"
"6486","KFVG","25.7808"
"6487","KFYP","31.38"
"6488","KGJI","1e-04"
"6489","KGRN","48.75"
"6490","KGRO","25.9216"
"6491","KHYB","32.9748"
"6492","KIDS","72.93"
"6493","KIII","9.75"
"6494","KINS","5.6"
"6495","KINZ","9.97"
"6496","KIRK","25.31"
"6497","KJAN","32.1154"
"6498","KJUL","27.2399"
"6499","KKRS","26.45"
"6500","KLAC","416.73"
"6501","KLAQ","9.78"
"6502","KLCD","34.9904"
"6503","KLDI","6.1"
"6504","KLDO","4.64"
"6505","KLDW","49.2223"
"6506","KLIC","57.33"
"6507","KLNE","27.7"
"6508","KLTR","5.98"
"6509","KLXE","4.87"
"6510","KMDA","5.9"
"6511","KMED","29.0979"
"6512","KMLM","29.2199"
"6513","KMPH","9.46"
"6514","KMPR","63.76"
"6515","KNBE","26"
"6516","KNDI","4.54"
"6517","KNGS","28.8012"
"6518","KNOP","18.21"
"6519","KNSA","14.73"
"6520","KNSL","204.36"
"6521","KNTE","25.48"
"6522","KOCG","25.852"
"6523","KOCT","28.09"
"6524","KODK","7.02"
"6525","KOIN","45.5178"
"6526","KOKU","87.139"
"6527","KOLD","6.71"
"6528","KOMP","67.77"
"6529","KONG","25.4944"
"6530","KOPN","6.66"
"6531","KORE","7.48"
"6532","KORP","52.292"
"6533","KORU","26.11"
"6534","KOSS","16.23"
"6535","KPLT","4.27"
"6536","KPTI","8.41"
"6537","KRBN","41.67"
"6538","KRBP","2.85"
"6539","KREF","21.83"
"6540","KRKR","1.62"
"6541","KRMA","33.98"
"6542","KRMD","3.05"
"6543","KRNL","9.745"
"6544","KRNT","159.47"
"6545","KRNY","13.73"
"6546","KRON","17.65"
"6547","KROP","22.25"
"6548","KROS","55.71"
"6549","KRTX","155.43"
"6550","KRUS","49.47"
"6551","KRYS","51.31"
"6552","KSCD","30.147"
"6553","KSPN","16.1"
"6554","KSTR","24.12"
"6555","KTCC","6.35"
"6556","KTEC","18.9442"
"6557","KTOS","22.37"
"6558","KTRA","0.9411"
"6559","KTTA","2.53"
"6560","KUKE","5.03"
"6561","KULR","3.59"
"6562","KURA","19.57"
"6563","KURE","33.9676"
"6564","KVHI","10.49"
"6565","KVLE","24.9731"
"6566","KVSA","9.97"
"6567","KVSB","11.12"
"6568","KVSC","9.88"
"6569","KWAC","10.1"
"6570","KWEB","46.84"
"6571","KXIN","2.09"
"6572","KYMR","64.94"
"6573","KZIA","11.84"
"6574","LAAA","9.85"
"6575","LABD","17.98"
"6576","LABP","14.41"
"6577","LABU","61.7"
"6578","LADR","12.3"
"6579","LAIX","0.8832"
"6580","LAKE","21.02"
"6581","LAMR","121.5"
"6582","LANC","160.77"
"6583","LAND","25.64"
"6584","LARK","29.25"
"6585","LASR","29.68"
"6586","LAUR","11.83"
"6587","LAWS","55.5"
"6588","LAZR","16.76"
"6589","LAZY","21.2"
"6590","LBAI","19.15"
"6591","LBAY","23.7312"
"6592","LBPH","6.42"
"6593","LBPS","8.5"
"6594","LBRT","11.87"
"6595","LCAA","9.78"
"6596","LCAP","9.95"
"6597","LCID","41.8"
"6598","LCII","150.62"
"6599","LCNB","17.42"
"6600","LCTD","49.36"
"6601","LCTU","54.3565"
"6602","LCTX","2.54"
"6603","LCUT","19.18"
"6604","LDEM","62.08"
"6605","LDHA","9.8"
"6606","LDOS","94.69"
"6607","LDSF","20.1"
"6608","LDUR","101.37"
"6609","LEAD","58.43"
"6610","LEAP","10.27"
"6611","LECO","143.31"
"6612","LEDS","8.12"
"6613","LEGA","9.755"
"6614","LEGH","20.18"
"6615","LEGN","48.71"
"6616","LEGR","44.4841"
"6617","LEJU","1.32"
"6618","LEMB","42.04"
"6619","LESL","23.1"
"6620","LEVI","27"
"6621","LEVL","39.58"
"6622","LEXI","26.8466"
"6623","LEXX","6.28"
"6624","LFEQ","43.6341"
"6625","LFIN","1e-04"
"6626","LFMD","4.96"
"6627","LFST","13.39"
"6628","LFTR","9.82"
"6629","LFUS","319.94"
"6630","LFVN","6.64"
"6631","LGAC","9.76"
"6632","LGBT","28.43"
"6633","LGHL","2.09"
"6634","LGIH","138.47"
"6635","LGLV","143.65"
"6636","LGND","153.21"
"6637","LGOV","27.9661"
"6638","LGVN","3.9"
"6639","LHAA","9.85"
"6640","LHCG","144.06"
"6641","LHDX","5.82"
"6642","LIAN","14.41"
"6643","LICY","12.56"
"6644","LIDR","5.2"
"6645","LIFE","8.42"
"6646","LIII","9.98"
"6647","LILA","13.4"
"6648","LILM","9.2"
"6649","LINC","7.09"
"6650","LIND","17.64"
"6651","LINK","8.82"
"6652","LIQT","5.18"
"6653","LITB","1.55"
"6654","LITE","93.34"
"6655","LITT","9.63"
"6656","LIVE","31.91"
"6657","LIVN","92.34"
"6658","LIXT","2.03"
"6659","LIZI","2.88"
"6660","LJAQ","9.88"
"6661","LJPC","4.23"
"6662","LKCO","1.05"
"6663","LKFN","73.82"
